,0
88496963,12678
88554534,12679
88496194,12679
88524656,4901
88542384,4901
88603841,4901
88651754,4901
88542397,12668
88496226,12668
88554932,12668
88554931,12668
88532818,6102
88542225,4306
88546354,4306
88550996,4306
88588871,4306
88496347,4306
88554938,4306
88497401,4306
88526502,6335
88542600,6335
88497405,6335
88544542,6335
88554940,6335
88554941,6335
88526497,6335
88496349,6335
88497406,6335
88497402,6335
88496350,6335
88496348,6335
88518675,6335
88542404,6335
88497404,6335
88518677,6335
88518676,6335
88497403,6335
88544539,6335
88526498,6335
88542402,6335
88542403,6335
88526501,6335
88546934,6335
88544540,6335
88518679,6335
88544544,6335
88518678,6335
88554939,6335
88518680,6335
88544543,6335
88496351,6335
88554942,6335
88537213,6335
88659751,6335
88550450,12680
88537831,12680
88584625,8837
88545782,8837
88598494,8837
88593528,8837
88605192,2280
88520318,12681
88542236,12681
88542235,12681
88514007,12681
88550707,12681
88553943,12682
88539221,12682
88514188,12682
88539053,12682
88546543,12682
88554243,12683
88553946,12683
88550940,12683
88516160,12684
88546559,12684
88539236,12684
88546560,12684
88690615,12684
88496947,12685
88554378,12685
88554403,12685
88542841,12685
88661513,12685
88516170,12686
88554380,12686
88539410,12686
88554379,12686
88496948,12686
88516169,12686
88546571,12686
88496949,12686
88522066,12686
88613507,12686
88496959,203
88516173,203
88554385,203
88554408,12687
88554407,12687
88516176,12687
88516175,12687
88539420,12687
88521694,3503
88640176,12688
88542374,12688
88637709,12688
88642583,12688
88626629,12688
88637708,12688
88518674,9241
88497278,9241
88546931,9241
88554935,9241
88518682,12689
88518683,12689
88496352,12689
88554943,12689
88526504,12689
88544546,12689
88544547,12689
88546935,12689
88529595,4170
88544023,4170
88517966,4170
88509341,918
88550941,4916
88514190,4916
88550942,4916
88546548,4916
88676175,4916
88546555,12690
88496852,12690
88551150,12690
88496931,12690
88508364,12691
88518624,12691
88499895,12691
88514185,2565
88554236,2565
88542410,2565
88553940,2565
88542421,1139
88551144,1139
88539228,1139
88514195,1139
88542426,8951
88554546,12692
88542373,12692
88542372,12692
88546747,12692
88546746,12692
88639109,12692
88497407,1326
88542603,1326
88497408,1326
88496354,1326
88544548,1326
88497409,1326
88542604,1326
88496353,1326
88544710,1644
88496358,1644
88544712,1644
88546938,1644
88497414,1644
88544711,1644
88518687,1644
88496357,1644
88497413,1644
88496359,1644
88542609,1644
88645386,6668
88537225,6668
88603988,6668
88645385,6668
88690334,6668
88538892,12693
88546539,12693
88550934,12693
88542409,12693
88514181,12693
88496208,12694
88497092,12694
88542380,12694
88542381,12694
88543458,251
88497267,251
88516321,251
88516322,251
88497266,251
88524655,251
88497268,12695
88554925,12695
88575324,3405
88509061,12695
88497415,1045
88546113,1045
88526507,1045
88518688,1045
88546112,1045
88510029,1045
88502493,1045
88629166,1045
88631833,1045
88633749,1045
88554957,12696
88518813,12696
88546948,12696
88518812,12696
88497974,12696
88544716,12696
88554958,12696
88546119,12696
88546118,12696
88537808,9520
88546738,963
88554414,963
88554415,963
88554413,963
88523421,963
88559837,963
88693472,12697
88496967,11108
88539425,11108
88542853,11108
88496207,12063
88607178,12063
88695075,12063
88554766,10609
88526520,8393
88544723,8393
88546127,8393
88518816,8393
88655583,8393
88647716,8393
88662688,8393
88661243,8393
88550709,2596
88514012,2596
88546367,2596
88496851,12698
88496850,12698
88538482,2175
88546321,2175
88517981,2175
88608555,12699
88545783,12699
88542847,518
88496214,92
88554764,92
88542869,92
88524651,92
88554765,92
88496215,92
88546759,92
88516317,92
88516316,92
88542383,92
88496213,92
88524652,92
88554763,92
88516318,92
88534316,92
88673860,92
88551143,2202
88539227,2202
88515910,2202
88585608,2202
88556747,2202
88497203,2202
88497201,2202
88497199,2202
88573613,2202
88556748,2202
88497202,2202
88515909,2202
88569905,2202
88515908,2202
88574184,2202
88572304,2202
88619317,2202
88619316,2202
88622484,2202
88591193,2202
88625621,2202
88546554,1785
88514196,1785
88554252,1785
88539231,1785
88516828,1785
88496522,1785
88496958,12700
88546576,12700
88496956,12700
88496957,12700
88524622,12700
88554405,12700
88550443,6514
88509124,6514
88552876,12701
88538626,1942
88550676,1942
88521406,783
88538641,5777
88520310,5777
88640435,2248
88542861,1220
88518681,937
88544545,937
88542602,937
88542601,937
88544726,12702
88497715,12702
88546131,12702
88518826,12702
88500742,12702
88497716,12702
88546135,2279
88526529,2279
88547368,2279
88546134,2279
88498105,2279
88547369,2279
88507208,4120
88606410,4120
88553783,12703
88538006,12703
88550468,12703
88546502,12703
88503233,12703
88516171,1440
88542842,1440
88542843,1440
88554382,1440
88539411,1440
88554381,1440
88512942,1440
88544696,11502
88697559,11502
88546764,12704
88526333,12704
88518664,5726
88518663,5726
88496221,5726
88546767,5726
88518662,5726
88496223,5726
88554927,5726
88684370,5726
88693733,5726
88693735,5726
88682000,5726
88649076,5726
88684368,5726
88554928,9904
88554384,11235
88496950,11235
88496952,11235
88496951,11235
88554383,11235
88539412,11235
88567293,11235
88524625,2312
88554535,2312
88496964,2312
88610907,2312
88496200,11666
88524633,11666
88542367,11666
88546742,11666
88496201,11666
88522885,11666
88627996,11666
88665816,11666
88554547,6830
88524642,6830
88497273,1745
88543466,1745
88546525,1745
88573138,9829
88542395,8285
88518667,8285
88497274,8285
88542396,8285
88518666,8285
88546771,8285
88546772,8285
88644361,8285
88681017,8285
88542400,2022
88497400,2022
88544537,2022
88496346,2022
88497281,2022
88544538,2022
88542398,2022
88526495,2022
88542399,2022
88497399,2022
88546933,2022
88582689,1243
88542608,12705
88544708,12705
88546936,12705
88545992,3741
88497970,3741
88518690,7915
88546117,1515
88518811,1515
88518810,1515
88497973,1515
88546947,1515
88518691,1515
88546116,1515
88544715,1515
88554956,1515
88518692,1515
88554441,1515
88497975,731
88544718,731
88555124,5625
88609860,5625
88609859,5625
88518823,1745
88497714,1745
88497718,5279
88547367,5279
88498103,5279
88546132,5279
88518994,5279
88497717,5279
88609128,5279
88497721,12706
88497719,12706
88497720,12706
88500743,12706
88546133,12706
88497722,12706
88518995,12706
88498104,12706
88526528,12706
88687273,12707
88529157,12707
88677447,12707
88640376,12707
88677446,12707
88640377,12707
88554553,115
88542864,115
88611010,115
88591885,115
88497262,12708
88554556,12708
88497410,12709
88544549,12709
88544706,12709
88518685,12709
88542605,12709
88526505,12709
88496355,12709
88497412,912
88573126,912
88618400,161
88635425,912
88498109,4664
88544731,4664
88498108,4664
88547375,4664
88546144,4664
88500751,4664
88544730,4664
88544732,4664
88502704,4664
88573672,974
88536441,4664
88540189,4664
88673681,4664
88544019,467
88656039,467
88682941,12710
88545774,12710
88514173,629
88520325,629
88554224,629
88537667,629
88554952,12711
88544714,12711
88526517,2787
88546124,137
88497422,2787
88681435,79
88498127,12712
88550847,12712
88550846,12712
88498129,9384
88500925,9384
88550857,9384
88498130,9384
88550856,9384
88519132,9384
88546522,9384
88550855,9384
88519133,9384
88550854,9384
88546521,9384
88519134,9384
88500933,12713
88498134,12713
88519144,12713
88497829,12713
88550866,12713
88497830,12713
88529466,12713
88519143,12713
88497831,12713
88512078,11295
88546129,12714
88546130,12714
88526525,12714
88518821,12714
88497427,12714
88547365,12714
88526531,12715
88547372,12715
88526649,12715
88636520,12715
88619580,12715
88633442,12715
88628346,12715
88550837,12716
88550835,12716
88519126,12716
88550836,12716
88497729,12716
88546308,10095
88500916,10095
88550838,10095
88529291,10095
88550839,10095
88667581,1268
88571969,12717
88529576,12717
88592804,12717
88538635,162
88538856,162
88546568,12718
88546567,12718
88554393,12718
88578563,5102
88554397,5102
88554402,7881
88542840,7881
88539409,7881
88554401,7881
88539408,7881
88496946,7881
88516168,7881
88524501,7881
88638295,5044
88554543,1785
88546745,1785
88542368,1785
88496204,1785
88554542,1785
88524635,1785
88542369,1785
88516191,1785
88554545,1785
88554544,1785
88542859,1785
88524637,1785
88574036,1785
88518671,8182
88518672,8182
88496227,8182
88497277,8182
88496228,8182
88497420,1652
88554955,1652
88526511,1652
88546945,1652
88518814,10666
88546123,10666
88546120,10666
88526515,10666
88546949,10666
88526514,10666
88554959,10666
88546121,10666
88546125,12719
88544722,12719
88546955,12719
88526519,12719
88497981,12719
88497982,12719
88546956,12719
88497423,12719
88546954,12719
88544721,12719
88658636,12719
88619084,1244
88529459,12720
88519135,12720
88537229,12721
88537228,12721
88550938,2312
88542412,2312
88550937,2312
88496219,8763
88542385,8763
88497279,2263
88554936,2263
88544536,2263
88546932,2263
88550194,2263
88542610,401
88546939,401
88546128,10009
88558697,6387
88553784,11156
88594366,11156
88559071,4828
88538627,4828
88552022,12722
88529040,12722
88497557,12722
88506141,12722
88503808,12723
88540903,12723
88529462,4696
88519137,4696
88519138,4696
88550861,4696
88500928,4696
88550860,4696
88550859,4696
88529461,4696
88497747,4696
88500926,4696
88547383,4696
88498131,4696
88501263,60
88547389,60
88546528,60
88497834,60
88529475,60
88497835,60
88501264,60
88500939,60
88501265,60
88547390,60
88519150,60
88680723,60
88501267,5202
88519151,5202
88547392,5202
88501268,5202
88497836,5202
88500940,5202
88546530,5202
88550988,5202
88516182,12724
88554389,12724
88542848,12724
88542393,9342
88542392,9342
88543464,9342
88497271,9342
88550844,3806
88498124,3806
88519128,3806
88498123,3806
88498125,3806
88519129,3806
88553819,3806
88657262,3806
88656161,3806
88643506,3806
88652214,3806
88507862,125
88655457,125
88546224,9932
88520293,9932
88520292,9932
88550474,9932
88546342,9932
88538005,9932
88542416,6173
88539225,6173
88553945,6173
88554242,6173
88691512,6173
88497263,5479
88496212,5479
88510382,7881
88496198,6538
88542855,6538
88496199,6538
88516324,12725
88496217,12725
88516323,12725
88542386,4916
88657312,4916
88546114,12726
88526508,12726
88546942,12726
88497416,12726
88526509,12726
88497419,12726
88546943,12726
88526510,12726
88554954,12726
88546944,12726
88554953,12726
88497418,12726
88497417,12726
88554722,12726
88593023,12726
88623089,136
88554960,12727
88526516,12727
88497976,12727
88544720,12728
88497980,12728
88497978,12728
88497979,12728
88529290,5326
88546306,5326
88500914,5326
88497730,5326
88546307,5326
88631372,5326
88651301,1067
88497740,5076
88550865,12729
88500931,12729
88500932,12729
88519142,12729
88695504,12729
88695108,12729
88500943,1285
88547558,1285
88581521,79
88553492,507
88505176,507
88553491,507
88538628,12730
88550677,12730
88520298,12730
88513998,4
88520315,4
88631493,4
88546762,12731
88516320,12731
88542872,12731
88546763,12731
88627813,12731
88497411,4654
88526506,4654
88554945,4654
88544707,4654
88542607,4654
88542606,4654
88518686,4654
88577488,4654
88546941,4483
88542611,4483
88546940,4483
88554948,4483
88671197,4483
88554949,1915
88518817,12732
88547362,12732
88526523,12732
88555123,12732
88547363,12732
88498101,12732
88526522,12732
88518819,12732
88518820,12732
88547364,12732
88497425,12732
88497424,12732
88544725,12732
88526524,12732
88518818,12732
88549967,12732
88546143,1339
88547374,1339
88500749,1339
88498106,1339
88546142,1339
88497735,1448
88550845,1448
88501274,12733
88547557,12733
88498556,12733
88529482,12733
88498557,12733
88519158,12733
88546534,12733
88519157,12733
88529481,12733
88546536,4306
88501279,4306
88529489,4306
88500947,4306
88550999,4451
88522865,4451
88550998,4451
88656167,4451
88546660,12734
88523071,12734
88498567,12734
88506980,4833
88520299,12735
88538541,12735
88538629,12735
88546577,8821
88554387,8821
88546958,9828
88554962,9828
88546126,9828
88546957,9828
88555119,9828
88600557,9828
88546959,12736
88546960,12736
88555120,12736
88529467,12737
88519145,12737
88498135,12688
88529468,12688
88639287,6961
88635390,12688
88547388,12738
88547387,12738
88519148,12738
88500938,12738
88500946,3337
88522864,3337
88501276,3337
88501278,3337
88529487,3337
88547561,3337
88550995,3337
88501277,3337
88529486,3337
88526603,12557
88510858,12557
88516577,12557
88526602,12557
88535630,12568
88517975,12568
88664403,12739
88554255,12739
88539423,1291
88516181,1291
88542389,935
88542388,935
88543461,935
88546766,935
88516325,935
88518825,2251
88526527,2251
88547366,2251
88518824,2251
88526526,2251
88519004,573
88519122,573
88546147,573
88546148,573
88498112,573
88519003,573
88529300,12740
88500924,12740
88546314,12740
88519156,10368
88546533,10368
88612757,12741
88546553,12741
88609367,12741
88497744,503
88547382,503
88550851,503
88498128,503
88529299,503
88529297,503
88500922,503
88546312,503
88500921,503
88546311,503
88529295,503
88529298,503
88529296,503
88497745,503
88497743,503
88550850,503
88500920,503
88499579,503
88560549,503
88627030,503
88652630,503
88646837,503
88646839,503
88666388,503
88500935,431
88529470,431
88501260,431
88546526,431
88519146,431
88529469,431
88520829,8464
88512179,431
88640846,431
88632093,274
88677143,431
88550986,1839
88519149,1839
88550985,1839
88604776,1839
88519160,809
88519159,809
88547560,809
88501275,809
88553500,1641
88498688,1641
88501292,1641
88501291,1641
88523075,1641
88501293,1641
88505183,1641
88547569,1641
88553501,1641
88498247,6387
88636968,1641
88529911,62
88553510,62
88546678,62
88505186,62
88523081,62
88658798,62
88496936,12742
88539240,12742
88496935,12742
88554394,12742
88518673,12093
88544535,12093
88546592,12093
88598247,12093
88555121,12743
88544724,12743
88526521,12743
88497983,12743
88529490,12744
88501281,12744
88550997,12744
88547562,12744
88501280,12744
88498561,12744
88505181,12745
88553497,12745
88547566,12745
88501286,12745
88501285,12745
88546682,12746
88529915,12746
88501502,12746
88501501,12746
88506142,12746
88504679,8910
88498707,8910
88501504,8910
88516016,8910
88522515,8910
88548000,8910
88522516,8910
88553762,8910
88509334,12747
88550470,12747
88509333,12747
88519002,12436
88526651,12436
88519131,12748
88546313,12748
88550852,12748
88660878,12748
88529477,3711
88547394,3711
88529478,3711
88550989,3711
88497839,3711
88501269,3711
88500941,3711
88607559,3711
88610627,3711
88526231,3711
88603936,3711
88587512,3711
88603935,3711
88610628,3711
88547554,12749
88498554,12749
88519155,12749
88501273,12749
88529495,12750
88523064,12750
88505175,12750
88547563,12750
88529494,12750
88498563,12750
88529493,12750
88523063,12750
88573372,12750
88578836,12750
88523065,12751
88546538,12751
88509348,12752
88546504,12752
88550702,12753
88546360,12753
88553914,12753
88514001,12753
88574645,12754
88634831,12755
88542245,12756
88550928,12756
88538881,12756
88542244,12756
88554225,12756
88648015,596
88514180,596
88520487,145
88550939,145
88546541,145
88554238,145
88542413,145
88542375,4433
88554548,4433
88546749,12757
88497088,12757
88546750,12757
88524643,12757
88519124,12758
88547379,12758
88500911,12758
88544736,12758
88526654,12758
88526655,12758
88663511,4213
88498113,4549
88544734,4549
88500910,4549
88519123,4549
88547376,4549
88526653,4549
88533176,4549
88501289,1632
88523074,1632
88501290,1632
88546661,1632
88529901,1632
88524594,1632
88547570,1121
88547571,1121
88585263,1121
88539418,4059
88539417,4059
88539419,4059
88622674,4059
88546363,97
88553917,97
88538870,97
88550919,97
88551145,1987
88524490,1987
88544458,6340
88496933,3506
88551152,3506
88534103,3506
88597431,3506
88524623,1451
88546734,1451
88516178,1451
88496961,1451
88568258,1451
88523522,1224
88631291,8940
88500913,1224
88546305,1224
88498122,12759
88547380,12759
88529292,12759
88527172,12759
88519147,5453
88550867,5453
88529473,5453
88529472,5453
88551582,28
88547386,5453
88498348,2595
88547576,12760
88553505,12760
88547574,12760
88501296,12760
88523078,12760
88546669,12760
88547575,12760
88529906,12760
88547573,12760
88546668,12760
88498696,12760
88522115,8103
88561285,5861
88613666,8103
88529924,11205
88530042,11205
88504683,11205
88498712,11205
88505197,11205
88553730,12761
88523303,12761
88530054,12761
88553729,12761
88504852,12761
88539407,12762
88524500,12762
88497421,2786
88553514,12763
88529919,12763
88523090,12763
88683569,12763
88505406,12764
88500547,12764
88505407,12764
88547106,12764
88530058,12764
88505405,12764
88496053,5416
88546765,5416
88524496,12765
88546564,12765
88542838,12765
88546565,12765
88546566,12765
88542837,12765
88524647,6970
88497091,6970
88584475,10834
88518665,9384
88546769,9384
88519154,1916
88498551,1916
88534716,12766
88530191,1140
88523068,6926
88498565,6926
88553495,6926
88553494,6926
88553496,6926
88505180,6926
88523067,6926
88505179,6926
88547565,6926
88523069,6926
88523066,6926
88546659,6926
88505178,6926
88610734,6926
88610160,6926
88532768,6926
88672442,3
88523087,12767
88546684,12767
88546685,12767
88505191,12767
88547584,12767
88523088,12767
88505190,12767
88523089,12767
88498713,426
88505198,426
88553716,426
88547096,426
88523096,426
88530043,426
88553717,426
88547589,426
88530044,426
88504684,426
88504686,426
88504685,426
88505394,426
88657916,426
88691630,426
88505396,4169
88547097,4169
88505395,4169
88546937,12768
88544709,12768
88546951,7205
88546952,7205
88554961,7205
88544719,7205
88640369,7205
88640368,7205
88677389,7205
88686955,7205
88669424,7205
88674505,7205
88550864,11491
88529910,3859
88553508,3859
88498699,3859
88546673,3859
88498701,3859
88553507,3859
88505185,3859
88529909,3859
88546676,3859
88547577,3859
88498700,3859
88546674,3859
88529908,3859
88546675,3859
88547578,3859
88547586,12769
88504680,12769
88498708,12769
88547585,12769
88529920,12769
88546686,12769
88546687,12769
88504681,12769
88553515,12769
88553516,2417
88547091,2417
88553715,2417
88547090,2417
88547587,2417
88505193,2417
88553518,2417
88529922,2417
88523092,2417
88553519,2417
88498709,2417
88523093,2417
88587471,2417
88583668,2417
88558091,2569
88530510,2569
88530511,2569
88547761,2569
88547762,2569
88507489,2569
88507488,2569
88500718,2569
88547567,12770
88558092,12770
88523073,12770
88498568,12770
88553498,12770
88523687,12770
88529900,12770
88553499,12770
88505182,12770
88498686,12770
88523072,12770
88686105,9881
88504873,12770
88547763,12770
88523686,12770
88597795,12770
88570139,12770
88602747,12770
88642223,12770
88504878,12771
88523691,12771
88558094,12771
88500720,12771
88530513,12771
88507497,5857
88547766,5857
88504881,5857
88507496,5857
88547244,5857
88547767,12772
88558100,12772
88506834,12772
88558101,12772
88507656,12772
88507657,12772
88547768,12772
88500733,6543
88547249,6543
88547941,6543
88500732,6543
88692233,12773
88550678,12773
88497276,6546
88546929,6546
88546930,6546
88554933,6546
88554934,6546
88518670,6546
88526493,6546
88498118,12774
88498119,12774
88550840,12774
88550842,12774
88550841,12774
88673499,12774
88673500,12774
88546680,12775
88546679,12775
88523083,12775
88553511,12775
88501497,12775
88546663,1915
88546664,1915
88597893,1915
88546332,1767
88520326,8241
88553928,8241
88690093,8241
88687356,8241
88542407,4177
88497969,945
88498121,12776
88497733,12776
88563769,12776
88550863,3141
88546523,3141
88547385,3141
88497749,456
88498133,456
88529465,456
88547094,2108
88498710,2108
88553723,12777
88504691,12777
88500539,12777
88504863,12580
88558084,12778
88507484,12778
88558083,12778
88523482,12778
88523483,12778
88547119,12779
88504871,12779
88523486,12779
88500714,12779
88530274,12779
88523487,12779
88500717,9169
88523685,9169
88501272,12780
88550990,12780
88550943,7409
88546953,5742
88518815,5742
88636786,5742
88519141,1745
88500284,1745
88682749,1745
88547572,452
88523080,32
88501494,32
88547711,32
88673286,32
88498703,3433
88501499,3433
88523085,3433
88529913,3433
88529914,3433
88523084,3433
88553512,3433
88547579,3433
88505189,3433
88530203,1248
88508366,1285
88500016,12781
88546197,12781
88601402,12781
88601401,12781
88500017,12781
88596800,12781
88550638,12781
88689998,12781
88645483,12782
88537827,12782
88638555,12782
88646911,12782
88544533,6036
88554930,6036
88544532,6036
88607193,6036
88645363,6036
88546136,6238
88501503,12783
88529918,12783
88529917,12783
88498706,12783
88546683,12783
88547583,12783
88529916,12783
88553727,12784
88523298,12784
88523299,12784
88500540,12784
88504849,12784
88547099,12784
88553726,12784
88504850,12784
88505401,12784
88523300,12784
88500541,12784
88512899,1239
88674856,1406
88573357,3831
88501262,3831
88546672,12785
88553506,12785
88523079,12785
88500550,12786
88547109,12786
88523478,12786
88530059,12786
88563066,12786
88500716,12787
88500715,12787
88547120,12787
88548522,6910
88548114,6910
88558116,6910
88558115,6910
88548116,12788
88523708,12788
88548523,12788
88523709,12788
88507672,12788
88506967,12788
88558117,12788
88548115,12788
88672239,12788
88558358,12789
88507679,12789
88530543,12789
88548691,12789
88506976,12789
88548125,12789
88548126,12789
88530542,12789
88525598,2115
88506990,2115
88548699,2115
88506991,2115
88509638,2115
88497746,741
88550853,741
88498694,12790
88498695,12790
88523077,12790
88501295,12790
88623062,12790
88665044,12790
88547764,5591
88523690,5591
88500719,5591
88504874,5591
88507490,5591
88507491,5591
88504875,5591
88538543,12688
88498705,12791
88546681,12791
88553513,12791
88501500,12791
88547581,12791
88498550,4626
88547553,4626
88606493,4626
88500942,3354
88498553,3354
88634733,3354
88498697,12640
88539421,12460
88546735,12460
88552566,12460
88562842,12460
88641904,12460
88637381,296
88639338,12460
88529905,10105
88553503,10105
88529904,10105
88523475,5760
88523476,5760
88547015,5760
88505410,3275
88505409,3275
88500551,3275
88504864,3275
88500552,3275
88524498,12792
88496940,12792
88523984,12792
88564173,12792
88541910,12792
88527817,12792
88508535,12792
88508942,12792
88508534,12792
88509177,12792
88564174,12792
88609257,12792
88597659,12792
88631914,12792
88554924,966
88542391,275
88497270,275
88497269,275
88543462,275
88554926,275
88674231,275
88518669,9251
88526336,9251
88547559,4853
88529484,4853
88546535,4853
88529485,4853
88529483,4853
88498558,4853
88500945,4853
88514785,4853
88553502,4095
88498691,4095
88505184,4095
88592265,4095
88642688,2435
88504687,12793
88553720,12793
88500536,12793
88553721,12793
88504688,12793
88505411,4784
88547755,4784
88572133,4784
88687231,121
88558087,12794
88507487,12794
88523488,12794
88558086,12794
88506959,12795
88500737,12795
88500736,12795
88558110,12795
88558111,12795
88507664,12795
88500738,12795
88547254,12795
88558114,12796
88523707,12796
88530532,12796
88530531,12796
88662402,12797
88523710,12797
88497738,12798
88550848,12798
88497737,12798
88550849,12798
88546309,12798
88498687,6661
88545082,6661
88691132,32
88680891,6661
88548108,10310
88523705,10310
88571588,10310
88629245,10310
88647440,10310
88642857,10310
88547377,952
88547378,952
88546529,12799
88550987,12799
88547391,12799
88504848,147
88553724,147
88508596,147
88622001,12800
88542390,12800
88623554,12800
88679004,12800
88523297,10653
88553725,10653
88547749,10653
88634891,10653
88632327,10653
88547756,12801
88547114,12801
88504868,12801
88523481,12801
88547113,12801
88547115,12801
88547247,7230
88547248,7230
88558102,7230
88507658,7230
88641307,7230
88506835,3517
88547773,3517
88632364,3517
88684471,3517
88497748,2136
88500929,2136
88519139,2136
88550862,2136
88561410,2136
88504870,12802
88558085,12802
88547760,12802
88507486,12802
88507485,12802
88523485,12802
88509640,12803
88507228,12803
88547243,1147
88500724,1147
88523694,1147
88505596,1147
88628941,1147
88605015,1147
88530526,4641
88523703,4641
88506961,4641
88548105,4641
88530527,4641
88548106,4641
88548103,4641
88548104,4641
88506962,4641
88506978,12804
88558360,12804
88548131,1202
88502902,1202
88548129,1202
88599370,1202
88544053,7471
88547555,7471
88548766,7471
88550936,437
88500741,12805
88507665,12805
88500740,12805
88500744,8693
88526530,8693
88497732,12806
88498120,12806
88519127,12806
88498564,12807
88505177,12807
88496220,12808
88542387,12808
88518661,3806
88543463,3806
88518822,2012
88523301,2115
88553728,2115
88530050,2115
88554390,1767
88504880,12809
88547242,12809
88530514,12809
88500722,12809
88507492,12809
88555133,12809
88686708,12809
88530516,12810
88504884,12810
88507499,12810
88497859,12811
88587722,12810
88559520,12810
88502737,12619
88525395,12619
88530536,12619
88502738,12619
88548119,12619
88548527,12619
88575914,12619
88497020,1697
88548698,1697
88513916,1697
88530545,4910
88507227,4910
88548701,4910
88506992,4910
88525606,855
88548708,855
88548304,855
88502916,855
88548303,855
88610686,855
88662197,855
88693320,855
88698223,855
88525608,9710
88548711,7276
88548710,7276
88609460,7276
88603333,7276
88523156,7276
88497039,12812
88548310,12812
88509309,12812
88502931,12812
88502930,12812
88548309,12812
88509308,12812
88505874,12812
88509772,5759
88497040,5759
88548715,5759
88509310,5759
88667727,5759
88673075,5759
88667529,5759
88660606,5759
88673073,5759
88679519,5759
88679518,5759
88673076,5759
88632768,5759
88667729,5759
88667528,5759
88673074,5759
88632767,5759
88667728,5759
88673709,5759
88660607,5759
88679521,5759
88668637,5759
88632766,5759
88548721,12514
88525626,12514
88503351,12514
88525625,12514
88525624,12514
88503354,12514
88525628,12514
88632011,3500
88548330,12813
88548328,12813
88497600,12813
88548329,12813
88525629,12813
88548722,12813
88510148,12813
88509322,12813
88511891,12813
88548879,12813
88530051,12814
88547751,12814
88504851,12814
88547101,12814
88547750,12814
88530052,12814
88547100,12814
88500542,12814
88591118,12814
88558088,3058
88504872,3058
88692503,3058
88696275,3058
88657996,3058
88692504,3058
88547117,12815
88547757,12815
88547116,12815
88504869,12815
88557965,12815
88530272,12815
88500555,12815
88557964,12815
88500731,8147
88558104,8147
88506836,8147
88509641,12816
88525599,12816
88548709,11106
88497032,11106
88509302,11106
88502917,11106
88652208,11106
88525611,2077
88548712,2077
88497033,2077
88530846,2077
88685481,4120
88509324,12817
88548881,12817
88509790,12817
88548331,12817
88551362,12817
88531060,12817
88551361,12817
88497605,12817
88531059,12817
88525630,12817
88509325,12817
88551360,12817
88528642,12818
88548458,12818
88551371,12818
88548459,12818
88503522,12818
88528641,12818
88503531,12819
88528648,12819
88551571,12819
88503532,12819
88531081,9313
88548467,9313
88548679,12820
88652355,12820
88666087,12820
88507666,12821
88502730,12821
88506964,12821
88548311,914
88530849,914
88497041,914
88497042,914
88530850,914
88497043,914
88600758,914
88503356,892
88497602,892
88509323,892
88497604,892
88509789,892
88547942,1295
88558106,1295
88506957,1295
88523701,1295
88506958,1295
88558107,1295
88530522,1295
88547250,1295
88500734,1295
88558109,12822
88548100,12822
88523702,12822
88681292,12822
88692682,12822
88506979,4706
88683099,4706
88548294,7998
88548697,7998
88502905,7998
88509644,1829
88548705,1829
88497027,1829
88507231,12823
88530668,12823
88507230,12823
88500436,8172
88572631,8172
88612524,8172
88509316,12824
88503342,12824
88650929,12824
88654669,12824
88509792,783
88525632,783
88531063,783
88634930,783
88497608,12825
88528516,12825
88499621,28
88528661,28
88511879,28
88548683,28
88503542,28
88499739,28
88528660,28
88551583,28
88539434,28
88528658,28
88548840,28
88528659,28
88510141,28
88545793,28
88549429,28
88527504,28
88556245,28
88573451,28
88537605,28
88548777,28
88665752,28
88666635,28
88681500,28
88511880,5502
88506150,5502
88548841,5502
88494887,5502
88510142,12826
88511882,12826
88563675,12826
88535953,12826
88524684,12826
88515509,12826
88528665,11844
88510144,11844
88548844,11844
88510143,11844
88551592,11844
88559204,11844
88506160,1110
88548845,1110
88511885,1110
88539440,1110
88499748,1110
88551593,1110
88671021,1110
88621683,12827
88529476,12827
88530520,12828
88500729,12828
88547253,12829
88500735,12829
88507663,12829
88547252,12829
88548101,12829
88530524,12829
88500554,4218
88553735,4218
88530271,4218
88523697,11144
88523695,11144
88506985,2570
88507685,2570
88558363,2570
88558362,2570
88548133,2570
88497019,2570
88548693,2570
88506983,2570
88506982,2570
88548134,2570
88506981,2570
88507683,2570
88506986,2570
88507684,2570
88548694,2570
88525597,2570
88601978,2570
88660198,2570
88683076,2570
88660652,2570
88506989,12830
88548695,12830
88548297,12831
88509642,12831
88530548,12831
88497025,12831
88548706,12832
88548299,12832
88530667,12832
88509314,12833
88530853,12833
88548313,12833
88548314,12833
88599336,596
88548332,12834
88551364,12834
88497607,12834
88548450,12834
88531066,12834
88509797,12834
88509328,12834
88509793,12834
88503358,12834
88525753,12834
88531064,12834
88551366,12834
88509796,12834
88509326,12834
88525633,12834
88525634,12834
88509794,12834
88531070,12834
88531067,12834
88525752,12834
88509795,12834
88531069,12834
88531065,12834
88548451,12834
88548452,12834
88503359,12834
88531068,12834
88497606,12834
88551365,12834
88509327,12834
88531071,12834
88538362,12834
88562667,12835
88551367,12835
88510139,1956
88539431,1956
88499740,10675
88539436,10675
88506151,12836
88499741,12836
88506152,12836
88499754,12837
88499753,12837
88506166,12837
88539602,12838
88511892,12838
88528675,12838
88528674,12838
88499755,12839
88539603,12839
88539604,12839
88511895,12839
88511894,12839
88506169,12839
88511897,12839
88510309,12839
88511896,12839
88510308,12839
88502909,8356
